location,Basel
20200828T0500,16.760244
20200828T0600,18.460245
20200828T0700,19.070246
20200828T0800,19.720245
20200828T0900,20.600245
20200828T1000,22.140245
20200828T1100,22.490246
20200828T1200,22.000246
20200828T1300,19.090246
20200828T1400,18.010244
20200828T1500,17.560246
20200828T1600,17.320246
20200828T1700,17.170246
20200828T1800,16.510246
20200828T1900,15.990245
20200828T2000,15.180245
20200828T2100,14.230246
20200828T2200,14.910245
20200828T2300,14.780245
20200829T0000,14.230246
20200829T0100,14.180245
20200829T0200,14.220245
20200829T0300,14.260245
20200829T0400,14.220245
20200829T0500,14.490245
20200829T0600,14.920245
20200829T0700,15.600245
20200829T0800,16.200245
20200829T0900,16.530245
20200829T1000,17.240246
20200829T1100,17.810246
20200829T1200,18.390245
20200829T1300,18.430244
20200829T1400,18.480246
20200829T1500,18.220245
20200829T1600,17.860245
20200829T1700,17.520245
20200829T1800,16.770245
20200829T1900,15.830245
20200829T2000,15.460245
20200829T2100,15.850245
20200829T2200,14.770246
20200829T2300,14.290245
20200830T0000,14.510245
20200830T0100,14.180245
20200830T0200,14.360246
20200830T0300,14.360246
20200830T0400,14.800245
20200830T0500,14.150246
20200830T0600,14.0602455
20200830T0700,13.770246
20200830T0800,13.650246
20200830T0900,13.420245
20200830T1000,13.960245
20200830T1100,14.100245
20200830T1200,14.230246
20200830T1300,13.980246
20200830T1400,14.100245
20200830T1500,14.230246
20200830T1600,14.500245
20200830T1700,14.330245
20200830T1800,13.890245
20200830T1900,13.420245
20200830T2000,13.0602455
20200830T2100,12.920245
20200830T2200,12.360246
20200830T2300,11.780245
20200831T0000,11.180245
20200831T0100,11.480246
20200831T0200,11.390245
20200831T0300,11.520246
20200831T0400,11.440246
20200831T0500,11.190246
20200831T0600,12.100245
20200831T0700,13.300245
20200831T0800,14.840245
20200831T0900,16.200245
20200831T1000,17.590246
20200831T1100,18.480246
20200831T1200,19.070246
20200831T1300,19.130245
20200831T1400,19.130245
20200831T1500,18.650246
20200831T1600,18.290245
20200831T1700,17.260244
20200831T1800,15.980246
20200831T1900,14.630245
20200831T2000,14.650246
20200831T2100,14.750245
20200831T2200,14.670245
20200831T2300,14.180245
20200901T0000,14.320246
20200901T0100,14.020246
20200901T0200,14.290245
20200901T0300,14.050245
20200901T0400,13.8102455
20200901T0500,13.980246
20200901T0600,14.140245
20200901T0700,14.760245
20200901T0800,15.5602455
20200901T0900,16.670246
20200901T1000,17.130245
20200901T1100,18.040245
20200901T1200,18.530245
20200901T1300,18.790245
20200901T1400,19.270245
20200901T1500,19.120245
20200901T1600,18.740246
20200901T1700,18.230246
20200901T1800,16.710245
20200901T1900,15.460245
20200901T2000,15.070246
20200901T2100,14.980246
20200901T2200,14.380245
20200901T2300,13.460245
20200902T0000,13.540245
20200902T0100,13.450245
20200902T0200,13.0602455
20200902T0300,12.630245
20200902T0400,11.170245
20200902T0500,10.880245
20200902T0600,12.460245
20200902T0700,14.180245
20200902T0800,15.860246
20200902T0900,17.540245
20200902T1000,18.880245
20200902T1100,20.310246
20200902T1200,21.180244
20200902T1300,21.620245
20200902T1400,21.690245
20200902T1500,21.720245
20200902T1600,21.680244
20200902T1700,20.800245
20200902T1800,17.470245
20200902T1900,15.570246
20200902T2000,15.460245
20200902T2100,14.860246
20200902T2200,14.940246
20200902T2300,13.350245
20200903T0000,12.430245
20200903T0100,11.540245
20200903T0200,10.460245
20200903T0300,10.520246
20200903T0400,9.590245
20200903T0500,9.3102455
20200903T0600,11.550245
20200903T0700,14.390245
20200903T0800,16.870245
20200903T0900,19.180244
20200903T1000,20.770245
20200903T1100,22.130245
20200903T1200,23.040245
20200903T1300,23.860245
20200903T1400,24.400246
20200903T1500,24.530245
20200903T1600,24.320246
20200903T1700,23.720245
20200903T1800,21.200245
20200903T1900,17.870245
20200903T2000,16.020247
20200903T2100,14.630245
20200903T2200,14.840245
20200903T2300,14.030245
20200904T0000,13.390245
20200904T0100,12.740245
20200904T0200,12.170245
20200904T0300,11.750245
20200904T0400,11.280245
20200904T0500,10.960245
20200904T0600,12.940246
20200904T0700,16.240246
20200904T0800,19.260244
20200904T0900,21.830246
20200904T1000,24.200245
20200904T1100,25.740246
20200904T1200,26.900246
20200904T1300,27.790245
20200904T1400,28.430244
20200904T1500,28.760244
20200904T1600,28.630245
20200904T1700,27.520245
20200904T1800,24.340246
20200904T1900,21.730246
20200904T2000,19.730246
20200904T2100,18.610245
20200904T2200,17.970245
20200904T2300,17.470245
20200905T0000,16.650246
20200905T0100,15.830245
20200905T0200,15.430245
20200905T0300,15.210245
20200905T0400,15.210245
20200905T0500,15.980246
20200905T0600,17.570246
20200905T0700,20.580246
20200905T0800,22.600245
20200905T0900,24.160246
20200905T1000,25.520245
20200905T1100,26.320246
20200905T1200,27.040245
20200905T1300,26.990246
20200905T1400,26.550245
20200905T1500,25.700245
20200905T1600,24.670246
20200905T1700,23.370245
20200905T1800,21.830246
20200905T1900,20.340246
20200905T2000,19.020245
20200905T2100,18.200245
20200905T2200,17.870245
20200905T2300,17.360245
20200906T0000,17.210245
20200906T0100,16.930244
20200906T0200,16.530245
20200906T0300,16.410246
20200906T0400,15.970245
20200906T0500,15.820246
20200906T0600,15.780245
20200906T0700,16.010246
20200906T0800,16.580246
20200906T0900,17.350245
20200906T1000,18.100245
20200906T1100,18.680244
20200906T1200,19.100245
20200906T1300,19.280245
20200906T1400,19.270245
20200906T1500,19.290245
20200906T1600,18.910246
20200906T1700,18.260244
20200906T1800,17.070246
20200906T1900,16.220245
20200906T2000,15.650246
20200906T2100,14.680245
20200906T2200,14.830245
20200906T2300,13.580245
20200907T0000,13.380245
20200907T0100,13.500245
20200907T0200,13.430245
20200907T0300,12.870245
20200907T0400,12.720245
20200907T0500,12.490245
20200907T0600,13.090245
20200907T0700,14.520246
20200907T0800,16.390245
20200907T0900,18.030245
20200907T1000,19.830246
20200907T1100,20.980246
20200907T1200,21.580246
20200907T1300,21.820246
20200907T1400,21.920246
20200907T1500,21.990246
20200907T1600,21.750246
20200907T1700,20.780245
20200907T1800,17.980246
20200907T1900,16.120245
20200907T2000,15.380245
20200907T2100,15.210245
20200907T2200,14.290245
20200907T2300,13.390245
20200908T0000,12.870245
20200908T0100,12.070246
20200908T0200,11.3102455
20200908T0300,10.490245
20200908T0400,9.890245
20200908T0500,9.580245
20200908T0600,10.780245
20200908T0700,14.160245
20200908T0800,16.790245
20200908T0900,19.150246
20200908T1000,21.160246
20200908T1100,22.410246
20200908T1200,23.580246
20200908T1300,24.230246
20200908T1400,24.900246
20200908T1500,25.180244
20200908T1600,25.010244
20200908T1700,23.510244
20200908T1800,20.360245
20200908T1900,18.910246
20200908T2000,17.540245
20200908T2100,15.470245
20200908T2200,14.260245
20200908T2300,13.400246
20200909T0000,12.530245
20200909T0100,11.570246
20200909T0200,11.080245
20200909T0300,10.5602455
20200909T0400,10.090245
20200909T0500,10.120245
20200909T0600,11.780245
20200909T0700,15.220245
20200909T0800,18.040245
20200909T0900,20.610245
20200909T1000,22.860245
20200909T1100,24.470245
20200909T1200,25.620245
20200909T1300,26.410246
20200909T1400,27.120245
20200909T1500,27.320246
20200909T1600,27.160246
20200909T1700,26.000246
20200909T1800,23.920246
20200909T1900,20.030245
20200909T2000,16.730246
20200909T2100,15.740245
20200909T2200,16.480246
20200909T2300,15.250245
20200910T0000,14.100245
20200910T0100,13.650246
20200910T0200,13.110246
20200910T0300,12.350245
20200910T0400,11.750245
20200910T0500,11.340245
20200910T0600,13.530245
20200910T0700,16.980246
20200910T0800,19.800245
20200910T0900,22.100245
20200910T1000,23.930244
20200910T1100,25.270245
20200910T1200,26.110245
20200910T1300,26.460245
20200910T1400,26.550245
20200910T1500,25.900246
20200910T1600,25.210245
20200910T1700,24.070246
20200910T1800,21.640245
20200910T1900,19.790245
20200910T2000,18.570246
20200910T2100,17.730246
20200910T2200,17.030245
20200910T2300,16.540245
20200911T0000,16.000246
20200911T0100,16.520247
20200911T0200,16.110247
20200911T0300,15.510245
20200911T0400,14.900246
20200911T0500,14.260245
20200911T0600,14.780245
20200911T0700,17.230246
20200911T0800,19.130245
20200911T0900,20.940245
20200911T1000,22.630245
20200911T1100,24.390245
20200911T1200,25.600245
20200911T1300,26.260244
20200911T1400,26.560246
20200911T1500,27.000246
20200911T1600,26.830246
20200911T1700,25.650246
20200911T1800,24.080246
20200911T1900,22.210245
20200911T2000,20.040245
20200911T2100,18.380245
20200911T2200,17.000246
20200911T2300,16.130245
20200912T0000,15.250245
20200912T0100,14.660245
20200912T0200,14.140245
20200912T0300,14.090245
20200912T0400,13.890245
20200912T0500,14.020246
20200912T0600,14.720245
20200912T0700,18.050245
20200912T0800,20.730246
20200912T0900,23.030245
20200912T1000,24.720245
20200912T1100,26.120245
20200912T1200,27.370245
20200912T1300,27.980246
20200912T1400,28.480246
20200912T1500,28.330246
20200912T1600,27.860245
20200912T1700,25.860245
20200912T1800,24.640245
20200912T1900,22.840246
20200912T2000,21.550245
20200912T2100,19.440245
20200912T2200,16.030245
20200912T2300,14.910245
20200913T0000,14.0602455
20200913T0100,13.220245
20200913T0200,13.030245
20200913T0300,12.430245
20200913T0400,12.0602455
20200913T0500,11.840245
20200913T0600,13.450245
20200913T0700,16.880245
20200913T0800,19.780245
20200913T0900,22.370245
20200913T1000,24.490246
20200913T1100,26.390245
20200913T1200,27.800245
20200913T1300,28.880245
20200913T1400,29.510244
20200913T1500,29.610245
20200913T1600,29.080246
20200913T1700,28.060246
20200913T1800,25.440245
20200913T1900,20.940245
20200913T2000,19.660246
20200913T2100,18.200245
20200913T2200,17.340246
20200913T2300,16.710245
20200914T0000,16.130245
20200914T0100,15.800245
20200914T0200,15.170245
20200914T0300,14.710245
20200914T0400,14.500245
20200914T0500,14.390245
20200914T0600,14.920245
20200914T0700,17.720245
20200914T0800,20.560246
20200914T0900,23.140245
20200914T1000,25.240246
20200914T1100,27.240246
20200914T1200,28.890245
20200914T1300,30.250246
20200914T1400,30.940245
20200914T1500,31.220245
20200914T1600,30.580246
20200914T1700,29.220245
20200914T1800,26.900246
20200914T1900,24.120245
20200914T2000,21.010244
20200914T2100,19.750246
20200914T2200,19.210245
20200914T2300,18.310246
20200915T0000,17.610245
20200915T0100,16.540245
20200915T0200,15.540245
20200915T0300,15.200245
20200915T0400,14.830245
20200915T0500,14.640245
20200915T0600,15.720245
20200915T0700,19.040245
20200915T0800,22.220245
20200915T0900,25.050245
20200915T1000,27.440245
20200915T1100,29.320246
20200915T1200,30.690245
20200915T1300,31.400246
20200915T1400,31.990246
20200915T1500,32.060246
20200915T1600,31.400246
20200915T1700,29.600245
20200915T1800,27.520245
20200915T1900,25.830246
20200915T2000,24.880245
20200915T2100,21.990246
20200915T2200,18.270245
20200915T2300,17.550245
20200916T0000,16.960245
20200916T0100,16.600245
20200916T0200,16.150246
20200916T0300,15.660245
20200916T0400,15.540245
20200916T0500,15.200245
20200916T0600,16.460245
20200916T0700,19.140245
20200916T0800,21.690245
20200916T0900,23.920246
20200916T1000,26.250246
20200916T1100,27.980246
20200916T1200,28.770245
20200916T1300,29.380245
20200916T1400,29.850245
20200916T1500,29.540245
20200916T1600,28.970245
20200916T1700,26.940245
20200916T1800,24.880245
20200916T1900,23.980246
20200916T2000,23.780245
20200916T2100,22.170246
20200916T2200,20.310246
20200916T2300,19.070246
20200917T0000,19.150246
20200917T0100,18.210245
20200917T0200,16.460245
20200917T0300,16.570246
20200917T0400,16.140245
20200917T0500,15.950245
20200917T0600,16.330246
20200917T0700,18.420246
20200917T0800,20.250246
20200917T0900,22.070246
20200917T1000,23.880245
20200917T1100,25.740246
20200917T1200,27.040245
20200917T1300,27.870245
20200917T1400,28.200245
20200917T1500,27.820246
20200917T1600,26.840246
20200917T1700,25.360245
20200917T1800,23.150246
20200917T1900,21.630245
20200917T2000,20.780245
20200917T2100,19.780245
20200917T2200,19.080246
20200917T2300,18.410246
20200918T0000,17.600245
20200918T0100,16.790245
20200918T0200,16.640245
20200918T0300,16.410246
20200918T0400,15.860246
20200918T0500,15.620245
20200918T0600,16.470245
20200918T0700,17.760244
20200918T0800,18.990246
20200918T0900,20.380245
20200918T1000,21.960245
20200918T1100,23.510244
20200918T1200,24.830246
20200918T1300,25.870245
20200918T1400,26.590246
20200918T1500,26.770245
20200918T1600,26.160246
20200918T1700,24.360245
20200918T1800,21.650246
20200918T1900,20.670246
20200918T2000,20.100245
20200918T2100,19.670246
20200918T2200,19.000246
20200918T2300,18.070246
20200919T0000,17.130245
20200919T0100,16.500246
20200919T0200,15.760245
20200919T0300,15.190246
20200919T0400,15.250245
20200919T0500,14.770246
20200919T0600,15.030245
20200919T0700,16.870245
20200919T0800,18.310246
20200919T0900,20.030245
20200919T1000,21.580246
20200919T1100,22.900246
20200919T1200,23.770245
20200919T1300,24.300245
20200919T1400,24.940245
20200919T1500,25.030245
20200919T1600,24.710245
20200919T1700,24.100245
20200919T1800,22.900246
20200919T1900,21.380245
20200919T2000,20.320246
20200919T2100,18.790245
20200919T2200,17.890245
20200919T2300,16.840246
20200920T0000,15.650246
20200920T0100,15.650246
20200920T0200,15.710245
20200920T0300,15.770246
20200920T0400,15.370245
20200920T0500,15.190246
20200920T0600,15.340245
20200920T0700,16.620245
20200920T0800,18.330246
20200920T0900,20.030245
20200920T1000,21.220245
20200920T1100,22.770245
20200920T1200,24.230246
20200920T1300,25.530245
20200920T1400,26.050245
20200920T1500,26.400246
20200920T1600,25.880245
20200920T1700,23.500246
20200920T1800,20.620245
20200920T1900,19.010244
20200920T2000,18.060246
20200920T2100,18.180244
20200920T2200,17.680244
20200920T2300,17.200245
20200921T0000,16.450245
20200921T0100,15.080245
20200921T0200,13.570246
20200921T0300,13.230246
20200921T0400,12.510245
20200921T0500,12.410245
20200921T0600,13.330245
20200921T0700,16.000246
20200921T0800,19.010244
20200921T0900,20.860245
20200921T1000,22.460245
20200921T1100,23.790245
20200921T1200,25.070246
20200921T1300,25.880245
20200921T1400,26.400246
20200921T1500,26.260244
20200921T1600,25.820246
20200921T1700,25.360245
20200921T1800,22.850245
20200921T1900,20.450245
20200921T2000,19.250246
20200921T2100,17.720245
20200921T2200,17.580246
20200921T2300,16.700245
20200922T0000,16.200245
20200922T0100,16.010246
20200922T0200,14.980246
20200922T0300,14.900246
20200922T0400,14.680245
20200922T0500,15.010245
20200922T0600,15.680245
20200922T0700,17.160246
20200922T0800,19.500246
20200922T0900,21.300245
20200922T1000,23.070246
20200922T1100,24.260244
20200922T1200,25.170246
20200922T1300,25.460245
20200922T1400,25.550245
20200922T1500,25.710245
20200922T1600,24.380245
20200922T1700,22.710245
20200922T1800,20.810246
20200922T1900,19.420246
20200922T2000,18.800245
20200922T2100,18.090246
20200922T2200,17.950245
20200922T2300,17.430244
20200923T0000,16.620245
20200923T0100,16.540245
20200923T0200,16.970245
20200923T0300,16.790245
20200923T0400,16.810246
20200923T0500,17.020245
20200923T0600,16.890245
20200923T0700,17.240246
20200923T0800,17.700245
20200923T0900,18.700245
20200923T1000,19.280245
20200923T1100,20.410246
20200923T1200,21.470245
20200923T1300,22.110245
20200923T1400,22.720245
20200923T1500,22.600245
20200923T1600,22.440245
20200923T1700,20.620245
20200923T1800,18.040245
20200923T1900,17.140245
20200923T2000,16.490246
20200923T2100,15.890245
20200923T2200,15.930245
20200923T2300,16.440247
20200924T0000,16.860245
20200924T0100,17.240246
20200924T0200,17.940245
20200924T0300,17.760244
20200924T0400,17.280245
20200924T0500,16.610245
20200924T0600,16.430246
20200924T0700,16.840246
20200924T0800,17.800245
20200924T0900,19.120245
20200924T1000,19.840246
20200924T1100,21.270245
20200924T1200,21.790245
20200924T1300,22.230246
20200924T1400,22.340246
20200924T1500,20.680244
20200924T1600,18.130245
20200924T1700,16.790245
20200924T1800,16.140245
20200924T1900,15.620245
20200924T2000,15.410245
20200924T2100,14.760245
20200924T2200,14.820246
20200924T2300,14.550245
20200925T0000,14.460245
20200925T0100,13.800245
20200925T0200,12.960245
20200925T0300,11.960245
20200925T0400,10.800245
20200925T0500,10.280245
20200925T0600,10.410245
20200925T0700,10.670245
20200925T0800,11.290245
20200925T0900,12.210245
20200925T1000,12.600245
20200925T1100,12.710245
20200925T1200,12.240245
20200925T1300,12.050245
20200925T1400,11.890245
20200925T1500,11.550245
20200925T1600,11.510245
20200925T1700,11.000245
20200925T1800,9.600245
20200925T1900,9.550245
20200925T2000,9.350245
20200925T2100,9.3102455
20200925T2200,9.500245
20200925T2300,9.360246
20200926T0000,9.400246
20200926T0100,9.220245
20200926T0200,9.180245
20200926T0300,9.210245
20200926T0400,8.950245
20200926T0500,8.930245
20200926T0600,8.640245
20200926T0700,8.760245
20200926T0800,8.880245
20200926T0900,9.270246
20200926T1000,9.0602455
20200926T1100,9.570246
20200926T1200,9.760245
20200926T1300,9.080245
20200926T1400,8.680245
20200926T1500,8.470245
20200926T1600,8.670245
20200926T1700,8.710245
20200926T1800,8.660245
20200926T1900,8.710245
20200926T2000,8.880245
20200926T2100,8.790245
20200926T2200,8.3102455
20200926T2300,8.370246
20200927T0000,8.480246
20200927T0100,8.690246
20200927T0200,8.710245
20200927T0300,8.550245
20200927T0400,8.370246
20200927T0500,8.330246
20200927T0600,8.400246
20200927T0700,8.620245
20200927T0800,9.020246
20200927T0900,9.260245
20200927T1000,9.930245
20200927T1100,10.260245
20200927T1200,10.860246
20200927T1300,11.330245
20200927T1400,11.650246
20200927T1500,11.700245
20200927T1600,11.380245
20200927T1700,10.150246
20200927T1800,8.610246
20200927T1900,8.260245
20200927T2000,7.500245
20200927T2100,7.460245
20200927T2200,6.170245
20200927T2300,6.6002455
20200928T0000,7.6002455
20200928T0100,7.4102454
20200928T0200,6.4302454
20200928T0300,6.4102454
20200928T0400,6.7002454
20200928T0500,6.3402452
20200928T0600,6.040245
20200928T0700,8.230246
20200928T0800,10.000245
20200928T0900,11.800245
20200928T1000,13.280245
20200928T1100,14.190246
20200928T1200,14.640245
20200928T1300,15.070246
20200928T1400,15.040245
20200928T1500,14.570246
20200928T1600,14.320246
20200928T1700,13.650246
20200928T1800,12.590245
20200928T1900,12.080245
20200928T2000,12.230246
20200928T2100,12.180245
20200928T2200,11.730246
20200928T2300,11.670245
20200929T0000,11.670245
20200929T0100,11.620245
20200929T0200,11.690246
20200929T0300,11.620245
20200929T0400,11.550245
20200929T0500,11.280245
20200929T0600,11.020246
20200929T0700,11.070246
20200929T0800,11.410245
20200929T0900,11.880245
20200929T1000,12.530245
20200929T1100,13.210245
20200929T1200,13.940246
20200929T1300,14.380245
20200929T1400,14.350245
20200929T1500,14.290245
20200929T1600,14.100245
20200929T1700,13.450245
20200929T1800,12.460245
20200929T1900,12.180245
20200929T2000,11.900246
20200929T2100,11.800245
20200929T2200,10.110246
20200929T2300,10.010245
20200930T0000,9.400246
20200930T0100,9.410245
20200930T0200,9.390245
20200930T0300,9.110246
20200930T0400,9.590245
20200930T0500,9.500245
20200930T0600,9.570246
20200930T0700,10.200245
20200930T0800,11.260245
20200930T0900,12.740245
20200930T1000,14.000245
20200930T1100,15.280245
20200930T1200,16.350246
20200930T1300,17.280245
20200930T1400,18.000246
20200930T1500,18.090246
20200930T1600,17.940245
20200930T1700,16.780245
20200930T1800,13.850245
20200930T1900,11.430245
20200930T2000,10.170245
20200930T2100,9.780245
20200930T2200,9.710245
20200930T2300,9.130245
20201001T0000,9.420245
20201001T0100,9.890245
20201001T0200,10.200245
20201001T0300,10.030245
20201001T0400,10.290245
20201001T0500,10.450245
20201001T0600,10.590245
20201001T0700,11.480246
20201001T0800,13.220245
20201001T0900,14.640245
20201001T1000,16.110247
20201001T1100,17.240246
20201001T1200,17.200245
20201001T1300,15.700245
20201001T1400,15.040245
20201001T1500,14.590245
20201001T1600,14.410245
20201001T1700,14.120245
20201001T1800,13.330245
20201001T1900,12.8102455
20201001T2000,12.070246
20201001T2100,11.660245
20201001T2200,11.350245
20201001T2300,11.200245
20201002T0000,11.260245
20201002T0100,11.000245
20201002T0200,10.730246
20201002T0300,10.970245
20201002T0400,11.010245
20201002T0500,10.990245
20201002T0600,11.150246
20201002T0700,11.650246
20201002T0800,12.730246
20201002T0900,13.510245
20201002T1000,14.190246
20201002T1100,15.000245
20201002T1200,15.370245
20201002T1300,16.000246
20201002T1400,16.420246
20201002T1500,16.410246
20201002T1600,15.970245
20201002T1700,14.870245
20201002T1800,14.410245
20201002T1900,14.240245
20201002T2000,13.790245
20201002T2100,12.850245
20201002T2200,13.490245
20201002T2300,12.070246
20201003T0000,11.510245
20201003T0100,11.370245
20201003T0200,11.140245
20201003T0300,10.840245
20201003T0400,10.620245
20201003T0500,10.180245
20201003T0600,9.610246
20201003T0700,9.300245
20201003T0800,9.040245
20201003T0900,9.170245
20201003T1000,9.730246
20201003T1100,11.390245
20201003T1200,12.050245
20201003T1300,13.320246
20201003T1400,14.390245
20201003T1500,14.880245
20201003T1600,14.400246
20201003T1700,11.790245
20201003T1800,10.540245
20201003T1900,10.320246
20201003T2000,10.610246
20201003T2100,10.470245
20201003T2200,10.800245
20201003T2300,11.350245
20201004T0000,12.080245
20201004T0100,12.170245
20201004T0200,11.950245
20201004T0300,11.720245
20201004T0400,11.270246
20201004T0500,11.200245
20201004T0600,11.240245
20201004T0700,11.680245
20201004T0800,13.050245
20201004T0900,14.3102455
20201004T1000,15.290245
20201004T1100,16.360247
20201004T1200,17.000246
20201004T1300,16.930244
20201004T1400,16.710245
20201004T1500,15.250245
20201004T1600,14.0602455
20201004T1700,13.700245
20201004T1800,11.940246
20201004T1900,11.170245
20201004T2000,11.600245
20201004T2100,11.350245
20201004T2200,10.500245
20201004T2300,10.450245
20201005T0000,10.440246
20201005T0100,10.320246
20201005T0200,9.930245
20201005T0300,9.160245
20201005T0400,9.140245
20201005T0500,9.100245
20201005T0600,8.920245
20201005T0700,10.340245
20201005T0800,11.170245
20201005T0900,11.720245
20201005T1000,12.640245
20201005T1100,13.320246
20201005T1200,13.540245
20201005T1300,13.540245
20201005T1400,13.220245
20201005T1500,12.8102455
20201005T1600,12.110246
20201005T1700,11.980246
20201005T1800,11.910245
20201005T1900,11.830245
20201005T2000,11.610246
20201005T2100,11.430245
20201005T2200,11.730246
20201005T2300,11.820246
20201006T0000,11.790245
20201006T0100,12.010245
20201006T0200,11.840245
20201006T0300,11.5602455
20201006T0400,11.470245
20201006T0500,11.510245
20201006T0600,11.790245
20201006T0700,12.360246
20201006T0800,13.030245
20201006T0900,12.710245
20201006T1000,13.880245
20201006T1100,14.740245
20201006T1200,15.390245
20201006T1300,15.770246
20201006T1400,15.440246
20201006T1500,14.650246
20201006T1600,14.150246
20201006T1700,13.3102455
20201006T1800,12.700245
20201006T1900,12.980246
20201006T2000,12.740245
20201006T2100,12.700245
20201006T2200,12.220245
20201006T2300,12.020246
20201007T0000,11.440246
20201007T0100,11.260245
20201007T0200,11.380245
20201007T0300,11.180245
20201007T0400,11.030245
20201007T0500,10.910245
20201007T0600,10.940246
20201007T0700,11.380245
20201007T0800,11.910245
20201007T0900,12.190246
20201007T1000,13.030245
20201007T1100,13.250245
20201007T1200,13.450245
20201007T1300,13.770246
20201007T1400,13.960245
20201007T1500,14.220245
20201007T1600,13.670245
20201007T1700,12.760245
20201007T1800,11.870245
20201007T1900,11.580245
20201007T2000,11.330245
20201007T2100,11.090245
20201007T2200,10.600245
20201007T2300,10.300245
20201008T0000,9.8102455
20201008T0100,9.5602455
20201008T0200,9.300245
20201008T0300,9.510245
20201008T0400,9.780245
20201008T0500,10.270246
20201008T0600,10.500245
20201008T0700,11.050245
20201008T0800,12.410245
20201008T0900,14.260245
20201008T1000,16.150246
20201008T1100,17.380245
20201008T1200,18.200245
20201008T1300,18.660246
20201008T1400,18.550245
20201008T1500,18.040245
20201008T1600,17.190245
20201008T1700,15.790245
20201008T1800,14.010245
20201008T1900,14.070246
20201008T2000,12.770246
20201008T2100,12.500245
20201008T2200,12.190246
20201008T2300,11.850245
20201009T0000,11.530245
20201009T0100,11.500245
20201009T0200,11.300245
20201009T0300,11.370245
20201009T0400,11.210245
20201009T0500,11.230246
20201009T0600,11.140245
20201009T0700,12.040245
20201009T0800,13.610246
20201009T0900,14.980246
20201009T1000,16.410246
20201009T1100,17.530245
20201009T1200,18.180244
20201009T1300,18.470245
20201009T1400,18.500246
20201009T1500,17.890245
20201009T1600,17.200245
20201009T1700,16.140245
20201009T1800,14.980246
20201009T1900,14.190246
20201009T2000,13.700245
20201009T2100,13.5602455
20201009T2200,13.360246
20201009T2300,13.590245
20201010T0000,13.380245
20201010T0100,13.440246
20201010T0200,13.210245
20201010T0300,12.730246
20201010T0400,12.480246
20201010T0500,11.920245
20201010T0600,11.400246
20201010T0700,11.290245
20201010T0800,11.830245
20201010T0900,12.120245
20201010T1000,12.590245
20201010T1100,12.990245
20201010T1200,12.950245
20201010T1300,13.190246
20201010T1400,12.800245
20201010T1500,12.090245
20201010T1600,11.800245
20201010T1700,11.250245
20201010T1800,9.740245
20201010T1900,8.820246
20201010T2000,8.480246
20201010T2100,8.000245
20201010T2200,6.940245
20201010T2300,6.420245
20201011T0000,5.8402452
20201011T0100,5.6802454
20201011T0200,5.8002453
20201011T0300,5.360245
20201011T0400,5.4302454
20201011T0500,5.130245
20201011T0600,5.3202453
20201011T0700,6.000245
20201011T0800,7.5102453
20201011T0900,8.740245
20201011T1000,10.490245
20201011T1100,11.290245
20201011T1200,11.730246
20201011T1300,11.750245
20201011T1400,11.600245
20201011T1500,10.750245
20201011T1600,9.930245
20201011T1700,9.3102455
20201011T1800,8.370246
20201011T1900,6.9702454
20201011T2000,6.3402452
20201011T2100,5.960245
20201011T2200,5.6602454
20201011T2300,5.710245
20201012T0000,5.3502455
20201012T0100,5.2402453
20201012T0200,5.0502453
20201012T0300,4.650245
20201012T0400,5.0302453
20201012T0500,5.2802453
20201012T0600,5.750245
20201012T0700,6.3702455
20201012T0800,7.3402452
20201012T0900,8.360246
20201012T1000,8.990245
20201012T1100,9.800245
20201012T1200,10.260245
20201012T1300,10.910245
20201012T1400,11.090245
20201012T1500,11.120245
20201012T1600,10.690246
20201012T1700,10.180245
20201012T1800,8.580245
20201012T1900,7.610245
20201012T2000,6.3202453
20201012T2100,5.630245
20201012T2200,4.4902453
20201012T2300,4.1402454
20201013T0000,3.4902453
20201013T0100,2.9102454
20201013T0200,2.9102454
20201013T0300,3.0502453
20201013T0400,2.8502455
20201013T0500,3.7802453
20201013T0600,4.0002456
20201013T0700,5.0102453
20201013T0800,6.3302455
20201013T0900,7.790245
20201013T1000,8.500245
20201013T1100,10.0602455
20201013T1200,10.910245
20201013T1300,11.510245
20201013T1400,11.900246
20201013T1500,11.800245
20201013T1600,11.180245
20201013T1700,9.440246
20201013T1800,8.180245
20201013T1900,7.500245
20201013T2000,6.6002455
20201013T2100,5.8302455
20201013T2200,6.6202455
20201013T2300,6.0502453
20201014T0000,5.6202455
20201014T0100,5.400245
20201014T0200,5.0502453
20201014T0300,5.020245
20201014T0400,5.1002455
20201014T0500,4.860245
20201014T0600,4.6202455
20201014T0700,5.8702455
20201014T0800,6.9702454
20201014T0900,8.170245
20201014T1000,10.080245
20201014T1100,11.320246
20201014T1200,12.170245
20201014T1300,12.650246
20201014T1400,12.580245
20201014T1500,12.150246
20201014T1600,11.170245
20201014T1700,9.860246
20201014T1800,9.020246
20201014T1900,8.290245
20201014T2000,7.7402453
20201014T2100,6.9302454
20201014T2200,6.3002453
20201014T2300,6.8702455
20201015T0000,6.8702455
20201015T0100,7.110245
20201015T0200,7.0702453
20201015T0300,7.360245
20201015T0400,7.290245
20201015T0500,7.540245
20201015T0600,7.5602455
20201015T0700,7.9102454
20201015T0800,8.370246
20201015T0900,8.890245
20201015T1000,9.150246
20201015T1100,9.240245
